Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVValStdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPiDeltaLossV	Entropy	Risk	ExpectedRet	KL	Time
25	200.0	0.0	200.0	200.0	200.0	21.477114	83.54824	98.26646	-81.244995	104000	0.0049351775	2008.9105	0.0	-117.25012	0.35958755	-211.70401	314.62488	1.899898e-09	66.71955513954163
26	200.0	0.0	200.0	200.0	200.0	46.471672	57.430084	100.286705	-86.49078	108000	0.0023314066	1495.3702	0.0	-707.229	0.3565822	26.577347	250.6831	-8.046627e-10	69.09470343589783
27	200.0	0.0	200.0	200.0	200.0	44.25332	23.746141	98.58875	-77.23332	112000	-0.0048000747	766.54095	0.0	-375.3581	0.35791436	135.90616	219.02301	1.4081597e-09	71.65338349342346
28	200.0	0.0	200.0	200.0	200.0	48.809563	19.55404	102.07771	-72.88069	116000	-0.004129765	419.98187	0.0	-107.602905	0.36198682	140.11848	217.548	1.5646219e-10	74.15274095535278
29	200.0	0.0	200.0	200.0	200.0	54.645008	22.875069	102.81775	-79.299736	120000	-0.0044956957	313.25787	0.0	-22.2872	0.36764094	114.18199	224.33209	-7.8231094e-10	77.12300515174866
30	200.0	0.0	200.0	200.0	200.0	54.38792	18.619513	102.61528	-23.229233	124000	0.0014210122	319.94525	0.0	-9.876312	0.37533978	144.33319	216.48325	-1.9073487e-09	79.70045328140259
31	200.0	0.0	200.0	200.0	200.0	55.924328	17.763391	102.8207	-43.392803	128000	0.0033827347	282.34662	0.0	-6.4467773	0.3826605	144.23978	216.53816	1.2814999e-09	82.34377861022949
32	200.0	0.0	200.0	200.0	200.0	61.214687	15.0899515	103.20182	-30.78484	132000	0.0041264165	385.55194	0.0	-75.26395	0.39265594	145.30228	216.95045	4.4703483e-10	84.97575068473816
33	200.0	0.0	200.0	200.0	200.0	58.887524	17.657103	103.38519	-51.111282	136000	-0.015546589	324.03006	0.0	-24.483032	0.3917733	131.06815	220.75919	-1.4901162e-11	87.73176431655884
34	200.0	0.0	200.0	200.0	200.0	61.057022	15.885597	103.335075	-47.953167	140000	-0.0016095452	420.17816	0.0	-74.76999	0.39753252	140.34645	219.257	-8.2701446e-10	90.35203218460083
35	200.0	0.0	200.0	200.0	200.0	62.60743	16.462358	103.344696	-48.52143	144000	0.0015337407	592.5889	0.0	-122.804565	0.41243342	131.95804	221.74883	4.1723253e-10	93.01148533821106
36	200.0	0.0	200.0	200.0	200.0	59.489326	32.223186	103.66279	-76.65748	148000	-0.0102903955	1330.946	0.0	-543.2604	0.4258854	29.468552	250.07817	9.387732e-10	95.4588053226471
37	200.0	0.0	200.0	200.0	200.0	36.907505	53.579575	102.12278	-86.29536	152000	0.0011499308	927.66425	0.0	-115.213135	0.43292713	-46.329224	269.47598	1.3262034e-09	98.05368399620056
38	200.0	0.0	200.0	200.0	200.0	41.28333	32.147205	102.55341	-78.23358	156000	-0.0015613277	655.3822	0.0	-130.37805	0.44226217	62.88103	239.0707	1.3113022e-09	100.95727467536926
39	200.0	0.0	200.0	200.0	200.0	47.846416	22.713804	104.65817	-53.43418	160000	0.0012598906	481.43542	0.0	-71.72879	0.45572838	101.93156	228.7714	-1.475215e-09	103.5988621711731
40	188.7619	24.748074	200.0	124.0	188.7619	51.941586	31.218538	107.39912	-72.43893	164000	-0.010402275	641.00775	0.0	-115.21631	0.46802664	40.748154	224.20924	2.078712e-09	106.13320350646973
41	197.75	6.970474	200.0	172.0	197.75	48.975464	27.384388	107.01095	-70.649796	168000	-0.012554203	586.8805	0.0	-44.404602	0.46342295	58.076035	229.07558	-2.4884939e-09	108.59714984893799
42	200.0	0.0	200.0	200.0	200.0	45.73739	27.308336	107.234474	-65.63633	172000	-0.010480497	524.53784	0.0	-33.275055	0.463685	72.896286	236.22263	2.041459e-09	111.47043943405151
43	195.0	16.04369	200.0	132.0	195.0	48.719208	34.50129	110.22384	-76.638084	176000	-0.009989209	580.7456	0.0	-63.13745	0.46456045	44.078568	232.91377	1.7881393e-09	113.96791100502014
44	200.0	0.0	200.0	200.0	200.0	44.86606	25.824915	110.78739	-77.52782	180000	-0.019496791	599.5156	0.0	-48.03827	0.45943847	95.28194	230.42241	-9.536744e-10	116.57827615737915
45	200.0	0.0	200.0	200.0	200.0	48.13288	19.86809	111.55006	-72.492325	184000	-0.0070587676	543.7945	0.0	-65.555115	0.45790932	150.10492	215.45018	1.937151e-10	119.52952361106873
46	200.0	0.0	200.0	200.0	200.0	58.61752	29.183258	113.06108	-84.01863	188000	-0.00092976744	585.8824	0.0	-138.84729	0.4505348	63.236748	240.05167	1.2814999e-09	122.06903958320618
47	200.0	0.0	200.0	200.0	200.0	47.71928	39.573208	113.69992	-82.042595	192000	0.00016546786	1117.8525	0.0	-303.38727	0.4408098	-19.430712	263.5692	6.705522e-11	124.57622146606445
48	200.0	0.0	200.0	200.0	200.0	25.292944	81.70554	117.65174	-86.80609	196000	0.0018260524	2282.1694	0.0	-533.42554	0.4315804	-225.94388	317.8845	-1.6763806e-09	127.71011972427368
49	200.0	0.0	200.0	200.0	200.0	14.89902	95.12355	110.36877	-91.14081	200000	0.002380865	1883.0024	0.0	-99.010376	0.43413737	-270.11578	329.24615	-1.2665988e-10	130.33631324768066
